,Date,Natural_Gas_Price,Natural_Gas_Vol.,Crude_oil_Price,Crude_oil_Vol.,Copper_Price,Copper_Vol.,Bitcoin_Price,Bitcoin_Vol.,Platinum_Price,Platinum_Vol.,Ethereum_Price,Ethereum_Vol.,S&P_500_Price,Nasdaq_100_Price,Nasdaq_100_Vol.,Apple_Price,Apple_Vol.,Tesla_Price,Tesla_Vol.,Microsoft_Price,Microsoft_Vol.,Silver_Price,Silver_Vol.,Google_Price,Google_Vol.,Nvidia_Price,Nvidia_Vol.,Berkshire_Price,Berkshire_Vol.,Netflix_Price,Netflix_Vol.,Amazon_Price,Amazon_Vol.,Meta_Price,Meta_Vol.,Gold_Price,Gold_Vol.
"64,31-10-2023,3.575,238330.0,81.02,346010.0,3.649,72260.0,""34,650.60"",43400.0,944.9,,""1,815.13"",279110.0,""4,193.80"",""14,409.78"",251080000.0,170.77,43520000.0,200.84,117590000.0,338.11,19750000.0,22.952,54680.0,124.08,25920000.0,407.8,51380000.0,""5,17,825"",6610.0,411.69,3870000.0,133.09,48970000.0,301.27,18040000.0,""1,994.30"",214780.0"
"65,30-10-2023,3.352,119530.0,82.31,356930.0,3.6585,93450.0,""34,477.90"",45200.0,939.9,,""1,809.05"",304470.0,""4,166.82"",""14,335.51"",233950000.0,170.29,50470000.0,197.36,135520000.0,337.31,22780000.0,23.396,60080.0,124.46,28180000.0,411.61,38310000.0,""5,13,065"",8840.0,410.08,5280000.0,132.71,72030000.0,302.66,27540000.0,""2,005.60"",181340.0"
"66,27-10-2023,3.164,4090.0,85.54,333760.0,3.646,102140.0,""33,901.80"",47330.0,901.5,30.0,""1,779.54"",298240.0,""4,117.37"",""14,180.42"",274770000.0,168.22,58500000.0,207.3,94880000.0,329.81,29860000.0,22.774,70.0,122.17,44570000.0,405.0,41680000.0,""5,03,375"",7910.0,397.87,5000000.0,127.74,125310000.0,296.73,29600000.0,""1,989.00"",370.0"
"67,26-10-2023,3.214,88610.0,83.21,341790.0,3.5845,73830.0,""34,153.70"",56620.0,909,,""1,803.13"",471170.0,""4,137.23"",""14,109.57"",299370000.0,166.89,69450000.0,205.76,113830000.0,327.89,37230000.0,22.795,110.0,122.28,55640000.0,403.26,53150000.0,""5,10,125"",7210.0,403.54,6690000.0,119.57,83670000.0,288.35,65769999.99999999,""1,987.90"",200.0"
"68,25-10-2023,3.01,31460.0,85.39,429460.0,3.591,70330.0,""34,496.80"",75810.0,912.4,26650.0,""1,787.00"",389390.0,""4,186.77"",""14,381.64"",297480000.0,171.1,56600000.0,212.42,105410000.0,340.67,54460000.0,22.895,90.0,125.61,83290000.0,417.79,38400000.0,""5,12,400"",7080.0,411.25,6220000.0,121.39,72530000.0,299.53,42190000.0,""1,985.50"",160.0"
"69,24-10-2023,2.971,65430.00000000001,83.74,370590.0,3.624,89810.0,""33,917.00"",159080.0,891.9,,""1,784.88"",750210.0,""4,247.68"",""14,745.86"",226190000.0,173.44,43580000.0,216.52,117480000.0,330.53,27520000.0,22.999,100.0,138.81,40970000.0,436.63,38370000.0,""5,16,250"",6710.0,413.73,6440000.0,128.56,44470000.0,312.55,18010000.0,""1,976.80"",1230.0"
"70,23-10-2023,2.926,99130.0,85.49,315520.0,3.5865,83730.0,""33,041.80"",133460.0,905,,""1,763.75"",672280.0,""4,217.04"",""14,604.85"",224360000.0,173.0,55240000.0,212.08,149250000.0,329.32,24320000.0,23.095,80.0,136.5,26180000.0,429.75,47290000.0,""5,12,500"",8920.0,406.84,7340000.0,126.56,46690000.0,314.01,17800000.0,""1,978.20"",450.0"
"71,20-10-2023,2.899,144040.0,88.75,27310.0,3.563,,""29,674.50"",82680.0,905.1,,""1,603.89"",343610.0,""4,224.16"",""14,560.88"",295790000.0,172.88,64239999.99999999,211.99,138010000.0,326.67,25030000.0,23.504,,135.6,26340000.0,413.87,47730000.0,""5,11,000"",7790.0,400.96,12780000.0,125.17,56410000.0,308.65,21720000.0,""1,994.40"","
"72,19-10-2023,2.957,138650.0,89.37,72060.0,3.601,66120.0,""28,723.00"",50100.0,898.2,,""1,566.79"",238420.0,""4,278.00"",""14,783.13"",268510000.0,175.46,57620000.0,220.11,169090000.0,331.32,24910000.0,23.031,58630.0,137.75,25880000.0,421.01,48970000.0,""5,15,550"",6990.0,401.77,27720000.0,128.4,59610000.0,312.81,17860000.0,""1,980.50"",264820.0"
"73,18-10-2023,3.056,122850.0,88.32,92800.0,3.587,69580.0,""28,321.70"",45010.0,894.3,,""1,563.43"",199430.0,""4,314.60"",""14,909.26"",226410000.0,175.84,54490000.0,242.68,114650000.0,330.11,23030000.0,23.099,66390.0,137.96,23290000.0,421.96,62310000.0,""5,18,145"",7640.0,346.19,9620000.0,128.13,42130000.0,316.97,16719999.999999998,""1,968.30"",270050.0"
"74,17-10-2023,3.079,133590.0,86.66,197120.0,3.5785,86040.0,""28,403.60"",53420.0,906.2,,""1,564.99"",250220.0,""4,373.20"",""15,122.01"",240210000.0,177.15,57420000.0,254.85,93300000.0,332.06,18000000.0,23.024,48470.0,139.72,23110000.0,439.38,80760000.0,""5,27,750"",7070.0,355.72,5830000.0,131.47,48170000.0,324.0,16290000.0,""1,935.70"",165060.0"
"75,16-10-2023,3.109,165020.0,86.66,235780.0,3.582,57580.0,""28,509.70"",119180.0,899.4,,""1,599.48"",452690.0,""4,373.63"",""15,172.73"",222560000.0,178.72,52170000.0,253.92,88630000.0,332.64,22100000.0,22.765,36550.0,139.1,26310000.0,460.95,37100000.0,""5,27,475"",9110.0,360.82,5100000.0,132.55,42360000.0,321.15,16059999.999999998,""1,934.30"",182820.0"
"76,13-10-2023,3.236,139190.0,87.69,356860.0,3.571,64950.0,""26,863.50"",33660.0,884.2,23660.0,""1,552.17"",208910.0,""4,327.78"",""14,995.12"",235940000.0,178.85,51460000.0,251.12,102300000.0,327.73,21090000.0,22.895,76260.0,137.36,23440000.0,454.61,47540000.0,""5,22,700"",7440.0,355.68,6320000.0,129.79,45830000.0,314.69,21360000.0,""1,941.50"",312990.0"
"77,12-10-2023,3.344,160320.0,82.91,373490.0,3.591,69710.0,""26,761.10"",32750.0,875.8,24150.0,""1,539.70"",260589.99999999997,""4,349.61"",""15,184.10"",230890000.0,180.71,56550000.0,258.87,111510000.0,331.16,19270000.0,21.959,51300.0,138.97,24710000.0,469.45,47980000.0,""5,24,517"",7530.0,361.2,7350000.0,132.33,54960000.0,324.16,20530000.0,""1,883.00"",163480.0"
"78,11-10-2023,3.377,211410.0,83.49,425400.0,3.612,52510.0,""26,876.60"",55780.0,893,,""1,566.88"",279010.0,""4,376.95"",""15,241.12"",206570000.0,179.8,47040000.0,262.99,103390000.0,332.42,19830000.0,22.133,45000.0,140.55,25780000.0,468.06,37480000.0,""5,28,820"",7670.0,365.93,9030000.0,131.83,40520000.0,327.82,21390000.0,""1,887.30"",169960.0"
"79,10-10-2023,3.382,170100.0,85.97,337650.0,3.634,57840.0,""27,391.00"",34320.0,890.2,,""1,567.60"",255410.0,""4,358.24"",""15,131.52"",215540000.0,178.39,43650000.0,263.62,122100000.0,328.39,20520000.0,21.953,43790.0,138.06,27760000.0,457.98,35960000.0,""5,28,530"",7270.0,373.32,7150000.0,129.48,40370000.0,321.84,18970000.0,""1,875.30"",157340.0"
"80,09-10-2023,3.376,208300.0,86.38,435040.0,3.646,64060.0,""27,581.40"",44810.0,888.8,,""1,579.74"",372110.0,""4,335.66"",""15,047.16"",,178.99,42390000.0,259.67,101380000.0,329.82,19890000.0,21.924,58310.0,138.42,19280000.0,452.73,40970000.0,""5,23,690"",9420.0,385.95,3300000.0,128.26,38770000.0,318.36,22500000.0,""1,864.30"",187800.0"
"81,06-10-2023,3.338,248000.0,82.79,461140.0,3.6275,89050.0,""27,936.90"",52510.0,881.5,,""1,645.62"",238240.0,""4,308.50"",""14,973.24"",259200000.0,177.49,57270000.0,260.53,118120000.0,327.26,25670000.0,21.723,84530.0,137.58,27600000.0,457.62,43440000.0,""5,25,425"",7900.0,381.51,4780000.0,127.96,46840000.0,315.43,21800000.0,""1,845.20"",231020.0"
"82,05-10-2023,3.166,220410.0,82.31,466000.0,3.552,58690.0,""27,410.30"",46260.0,862.5,,""1,611.58"",253050.0,""4,258.19"",""14,723.22"",223980000.0,174.91,48380000.0,260.05,118780000.0,319.36,16940000.0,21.019,57840.0,135.07,19780000.0,446.88,39210000.0,""5,23,545"",7160.0,372.59,4990000.0,125.96,39590000.0,304.79,19100000.0,""1,831.80"",172460.0"
"83,04-10-2023,2.962,155570.0,84.22,460000.0,3.589,76860.0,""27,790.90"",40930.0,874.2,,""1,647.05"",243080.0,""4,263.75"",""14,776.25"",240110000.0,173.66,52740000.0,261.16,128880000.0,318.95,20250000.0,21.146,68610.0,135.24,26610000.0,440.41,36010000.0,""5,21,675"",7800.0,376.9,4270000.0,127.0,44080000.0,305.58,16820000.0,""1,834.80"",195050.0"
"84,03-10-2023,2.949,128580.00000000001,89.23,350660.0,3.621,69450.0,""27,428.40"",44060.0,879.6,26100.0,""1,656.88"",216110.0,""4,229.45"",""14,565.62"",237600000.0,172.4,49040000.0,246.53,101520000.0,313.39,20590000.0,21.377,82340.0,132.43,22920000.0,435.17,46830000.0,""5,21,919"",7610.0,376.75,8810000.0,124.72,50200000.0,300.94,17270000.0,""1,841.50"",216780.0"
"85,02-10-2023,2.84,124340.0,88.82,334490.0,3.6415,74920.0,""27,505.30"",84300.0,886.8,,""1,662.79"",412810.0,""4,288.39"",""14,837.57"",212660000.0,173.75,52160000.0,251.6,123810000.0,321.8,20570000.0,21.421,98270.0,134.17,22250000.0,447.82,43330000.0,""5,27,960"",10710.0,380.33,3100000.0,129.46,48030000.0,306.82,16270000.0,""1,847.20"",202150.0"
"86,29-09-2023,2.929,114660.0,90.79,355780.0,3.7375,82330.0,""26,909.80"",42240.0,915.9,,""1,667.72"",273450.0,""4,288.05"",""14,715.24"",265040000.00000003,171.21,51860000.0,250.22,128520000.00000001,315.75,24150000.0,22.45,112990.0,130.86,30860000.0,434.99,39780000.0,""5,31,477"",8760.0,377.6,4210000.0,127.12,62410000.0,300.21,25370000.0,""1,866.10"",245130.0"
"87,28-09-2023,2.945,123670.0,91.71,406710.0,3.708,73770.0,""27,022.60"",64560.0,915.1,,""1,652.89"",354030.0,""4,299.70"",""14,702.77"",227380000.0,170.69,56140000.0,246.38,116510000.0,313.64,19300000.0,22.741,67240.0,132.31,22360000.0,430.89,42170000.0,""5,41,105"",7020.0,376.36,4360000.0,125.98,53840000.0,303.96,21850000.0,""1,878.60"",231420.0"
"88,27-09-2023,2.764,1880.0,93.68,504630.0,3.6365,64250.0,""26,366.10"",50800.0,896.3,,""1,598.49"",307590.0,""4,274.51"",""14,580.16"",250390000.0,170.43,66500000.0,240.5,136060000.0,312.79,19310000.0,22.724,66470.0,130.54,22690000.0,424.68,43680000.0,""5,42,495"",7950.0,377.59,3830000.0,125.98,65910000.0,297.74,35900000.0,""1,890.90"",238530.0"
"89,26-09-2023,2.656,57090.0,90.39,318020.0,3.649,65800.0,""26,218.90"",26410.0,914.2,,""1,594.04"",141610.0,""4,273.53"",""14,545.83"",243610000.0,171.96,64230000.00000001,244.12,101530000.0,312.14,26060000.0,23.196,52630.0,128.57,25660000.0,419.11,40020000.0,""5,45,870"",7340.0,379.25,4050000.0,125.98,70260000.0,298.96,19310000.0,""1,919.80"",212260.0"
"90,25-09-2023,2.639,36180.0,89.68,328370.0,3.67,54420.0,""26,302.70"",38200.0,923.6,,""1,588.62"",191410.0,""4,337.44"",""14,768.89"",184670000.0,176.08,45990000.0,246.99,104090000.0,317.54,16540000.0,23.385,55990.0,131.11,19310000.0,422.22,41250000.0,""5,48,360"",9500.0,384.8,3720000.0,131.27,45420000.0,300.83,17290000.0,""1,936.60"",164260.0"
"91,22-09-2023,2.637,52640.0,90.03,402090.0,3.696,61880.0,""26,581.90"",28790.0,934.1,,""1,593.10"",135120.0,""4,320.06"",""14,701.10"",230720000.0,174.79,56730000.0,244.88,127520000.0,317.01,21450000.0,23.844,53720.0,130.25,26400000.0,416.1,47920000.0,""5,46,215"",8090.0,379.81,3700000.0,129.12,59900000.0,299.08,25370000.0,""1,945.60"",139930.0"
"92,21-09-2023,2.61,99970.0,89.63,351030.0,3.696,124290.0,""26,570.00"",47810.0,924.6,,""1,584.03"",264250.0,""4,330.00"",""14,694.24"",281450000.0,173.93,61710000.0,255.7,119130000.0,319.53,34450000.0,23.687,73840.0,130.44,31450000.0,410.17,44610000.0,""5,51,030"",7830.0,384.15,5530000.0,129.33,68130000.0,295.73,21000000.0,""1,939.60"",225910.0"
"93,20-09-2023,2.733,140310.0,90.28,35990.0,3.776,50330.0,""27,125.00"",47230.0,942.3,29060.0,""1,622.28"",253880.0,""4,402.20"",""14,969.92"",212790000.0,175.49,55690000.0,262.59,121790000.0,320.77,20160000.0,23.836,57730.0,133.74,29440000.0,422.39,35940000.0,""5,56,580"",7850.0,386.3,3830000.0,135.29,44020000.0,299.67,18760000.0,""1,967.10"",220980.0"
"94,19-09-2023,2.848,164810.0,91.2,94600.0,3.747,61430.0,""27,209.20"",52170.0,948.4,27700.0,""1,643.08"",201840.0,""4,443.95"",""15,191.23"",211520000.0,179.07,50490000.0,266.5,103160000.0,328.65,16489999.999999998,23.456,40410.0,138.04,18640000.0,435.2,36830000.0,""5,63,073"",7760.0,396.2,4070000.0000000005,137.63,60920000.0,305.07,15800000.0,""1,953.70"",131100.0"
"95,18-09-2023,2.728,128310.0,91.48,119260.0,3.779,48800.0,""26,763.50"",63350.0,938.3,27480.0,""1,636.92"",302350.0,""4,453.53"",""15,225.37"",216290000.0,177.97,65110000.0,265.28,100730000.0,329.06,16629999.999999998,23.498,46570.0,138.21,21630000.0,439.66,48530000.0,""5,62,800"",10080.0,394.4,4700000.0,139.98,40650000.0,302.55,13670000.0,""1,953.40"",138030.0"
"96,15-09-2023,2.644,127780.0,90.77,315000.0,3.801,56100.0,""26,601.00"",36470.0,929.5,31240.0,""1,641.31"",194290.0,""4,450.32"",""15,202.40"",756250000.0,175.01,109260000.0,274.39,133690000.0,330.22,37680000.0,23.386,67110.0,137.4,38920000.0,439.0,50680000.0,""5,59,500"",8340.0,396.94,9120000.0,140.39,102910000.0,300.31,28130000.0,""1,946.20"",199770.0"
"97,14-09-2023,2.708,154080.0,90.16,325270.0,3.8215,66850.0,""26,524.70"",53820.0,911.1,22770.0,""1,626.49"",293640.0,""4,505.10"",""15,473.89"",244110000.0,175.74,59630000.0,276.04,107090000.0,338.7,20170000.0,22.994,84600.0,138.1,24680000.0,455.81,35710000.0,""5,61,740"",7600.0,400.49,10680000.0,144.72,62980000.0,311.72,19280000.0,""1,932.80"",201740.0"
"98,13-09-2023,2.68,191710.0,88.52,345970.0,3.793,53840.0,""26,223.00"",42580.0,905.2,24900.0,""1,607.63"",238310.0,""4,467.44"",""15,348.53"",223410000.0,174.21,83450000.0,271.3,111170000.0,336.06,16469999.999999998,23.181,49960.0,136.71,20710000.0,454.85,39090000.0,""5,57,955"",4940.0,412.24,11790000.0,144.85,59680000.0,305.06,12750000.0,""1,932.50"",161000.0"
"99,12-09-2023,2.743,202190.0,88.84,341140.0,3.792,44010.0,""25,834.50"",78710.0,912.8,29480.0,""1,592.50"",354590.0,""4,461.90"",""15,289.74"",221550000.0,176.3,89920000.0,267.48,135440000.0,331.77,17160000.0,23.402,40980.0,135.34,18330000.0,448.7,34280000.0,""5,57,415"",8290.0,434.69,3120000.0,141.23,41880000.0,301.66,13200000.0,""1,935.10"",161990.0"
"100,11-09-2023,2.608,110880.0,87.29,292390.0,3.807,66660.0,""25,166.40"",56320.0,902.3,26250.0,""1,551.89"",444950.0,""4,487.46"",""15,461.87"",245990000.0,179.36,58330000.0,273.58,173390000.0,337.94,15860000.0,23.383,43210.0,136.92,20560000.0,451.78,46580000.0,""5,55,309"",10010.0,445.36,2910000.0,143.1,56360000.0,307.56,19420000.0,""1,947.20"",131080.0"
"101,08-09-2023,2.605,101230.0,87.51,294440.0,3.7165,66660.0,""25,909.50"",41010.0,894.8,26140.0,""1,636.45"",236380.0,""4,457.49"",""15,280.23"",216670000.0,178.18,65599999.99999999,248.5,118560000.0,334.27,19550000.0,23.174,52750.0,136.38,23580000.0,455.72,47390000.0,""5,51,405"",7380.0,442.8,2700000.0,138.23,38370000.0,297.89,17280000.0,""1,942.70"",138690.0"
"102,07-09-2023,2.579,140330.0,86.87,270740.0,3.762,69660.0,""26,249.80"",39770.0,909.6,23250.0,""1,648.09"",243550.0,""4,451.14"",""15,258.52"",272710000.0,177.56,111940000.0,251.49,114030000.0,329.91,17810000.0,23.24,50650.0,135.26,17630000.0,462.41,43190000.0,""5,48,930"",7420.0,443.14,2910000.0,137.85,46100000.0,298.67,33150000.0,""1,942.50"",117170.0"
"103,06-09-2023,2.51,116660.0,87.54,307120.0,3.786,68210.0,""25,758.00"",37780.0,915.3,25470.0,""1,633.18"",240730.0,""4,465.48"",""15,371.44"",219290000.0,182.91,81160000.0,251.92,116510000.0,332.88,17350000.0,23.503,67140.0,134.46,18650000.0,470.61,46720000.0,""5,48,660"",7570.0,445.76,3860000.0,135.36,39290000.0,299.17,15130000.0,""1,944.20"",148780.0"
"104,05-09-2023,2.582,178330.0,86.69,452910.0,3.8485,87970.0,""25,790.20"",28400.0,933.5,33150.0,""1,634.46"",219790.0,""4,496.83"",""15,508.24"",232980000.0,189.7,44730000.0,256.49,128780000.0,333.55,18090000.0,23.873,91770.0,135.77,19330000.0,485.48,37250000.0,""5,46,627"",10660.0,448.68,6150000.0,137.27,40000000.0,300.15,14840000.0,""1,952.60"",192790.0"
"105,01-09-2023,2.765,127250.0,85.55,420460.0,3.852,81640.0,""25,803.20"",58080.0,968.7,22060.0,""1,629.00"",319190.0,""4,515.77"",""15,490.86"",231030000.0,189.46,45770000.0,245.01,132539999.99999999,328.66,14940000.0,24.562,61530.0,135.66,21540000.0,485.09,46380000.0,""5,50,000"",8160.0,439.88,4790000.0,138.12,40990000.0,296.38,12790000.0,""1,967.10"",160730.0"
"106,31-08-2023,2.768,176020.0,83.63,368850.0,3.822,52790.0,""25,937.30"",69110.0,974.4,22610.0,""1,645.82"",355270.0,""4,507.66"",""15,501.07"",309880000.0,187.87,60210000.0,258.08,108140000.0,327.76,26260000.0,24.812,47180.0,136.17,29640000.0,493.55,51990000.0,""5,46,725"",7580.0,433.68,3800000.0,138.01,58300000.0,295.89,17180000.0,""1,965.90"",133710.0"
"107,30-08-2023,2.796,146880.0,81.63,299420.0,3.844,56860.0,""27,298.80"",46540.0,983.3,25730.0,""1,705.22"",218440.0,""4,514.87"",""15,462.43"",206480000.0,187.65,60590000.0,256.9,121660000.0,328.79,15000000.0,25.104,67030.0,135.88,26780000.0,492.64,72020000.0,""5,47,348"",7380.0,434.67,3620000.0,135.07,35170000.0,295.1,17490000.0,""1,973.00"",142380.0"
"108,29-08-2023,2.556,2350.0,81.16,284170.0,3.8295,640.0,""27,723.90"",98320.0,983,0.0,""1,729.69"",528630.0,""4,497.63"",""15,376.55"",249100000.0,184.12,52360000.0,257.18,133130000.0,328.41,19070000.0,25.139,51640.0,134.57,41160000.0,487.84,69600000.0,""5,43,593"",7010.0,429.99,4400000.0,134.91,38360000.0,297.99,20210000.0,""1,965.10"",174220.0"
"109,28-08-2023,2.579,58220.0,80.1,246580.0,3.7855,170.0,""26,118.90"",28840.0,969.1,0.0,""1,653.22"",229390.0,""4,433.31"",""15,052.46"",185040000.0,180.19,42710000.0,238.82,107290000.0,323.7,14560000.0,24.605,32659.999999999996,131.01,20090000.0,468.35,68160000.0,""5,39,605"",8950.0,418.06,2920000.0,133.14,33439999.999999996,290.26,14030000.0,""1,946.80"",115550.0"
"110,25-08-2023,2.54,31330.0,79.83,411410.0,3.779,290.0,""26,057.20"",39960.0,945.1,0.0,""1,653.74"",250860.0,""4,405.71"",""14,941.83"",247760000.0,178.61,51450000.0,238.59,106610000.0,322.98,21680000.0,24.583,32750.0,129.88,26760000.0,460.18,92530000.0,""5,40,000"",7040.0,416.03,5390000.0,133.26,44150000.0,285.5,23700000.0,""1,939.90"",166990.0"
"111,24-08-2023,2.519,76080.0,79.05,349230.0,3.7875,180.0,""26,177.00"",41040.0,939.9,0.0,""1,660.89"",246620.0,""4,376.31"",""14,816.44"",294420000.0,176.38,53220000.0,230.04,99190000.0,319.97,21480000.0,24.575,39410.0,129.78,27890000.0,471.63,114380000.0,""5,37,780"",6620.0,406.93,5660000.0,131.84,41600000.0,286.75,16450000.0,""1,947.10"",137390.0"
"112,23-08-2023,2.497,93840.0,78.89,378150.0,3.8305,180.0,""26,436.20"",60960.0,935.1,0.0,""1,679.93"",399710.0,""4,436.01"",""15,148.06"",234170000.0,181.12,51470000.0,236.86,98610000.0,327.0,19450000.0,24.71,33680.0,132.37,27430000.0,471.16,65349999.99999999,""5,37,150"",6400.0,427.55,8130000.000000001,135.52,40900000.0,294.24,16550000.0,""1,948.10"",170040.0"
"113,22-08-2023,2.56,111970.0,80.35,21690.0,3.7825,110.0,""26,039.90"",47720.0,921.4,,""1,634.29"",424510.0,""4,387.55"",""14,908.96"",199050000.0,177.23,41380000.0,233.19,130229999.99999999,322.46,16050000.0,23.763,18490.0,129.08,22030000.0,456.68,74940000.0,""5,31,840"",6750.0,413.17,3600000.0,134.25,32540000.0,287.6,12700000.0,""1,926.00"",131090.0"
"114,21-08-2023,2.632,102630.0,80.72,115870.0,3.7465,90.0,""26,126.00"",41100.0,910.4,0.0,""1,667.60"",265910.0,""4,399.77"",""14,936.69"",236730000.0,175.84,44990000.0,231.28,134510000.0,321.88,21790000.0,23.659,18190.0,128.37,23970000.0,469.67,67690000.0,""5,34,700"",9180.0,408.29,3840000.0,134.68,40740000.0,289.9,18580000.0,""1,923.00"",138110.0"
"115,18-08-2023,2.551,128030.0,81.25,128090.0,3.706,54520.0,""26,053.20"",93050.0,916.25,,""1,661.26"",572900.0,""4,369.71"",""14,694.84"",256360000.0,174.49,61170000.0,215.49,136280000.0,316.48,24760000.0,22.733,54780.0,127.46,30500000.0,432.99,58380000.0,""5,35,817"",7190.0,404.53,4310000.0,133.22,48500000.0,283.25,35350000.0,""1,916.50"",114740.0"
"116,17-08-2023,2.621,119540.0,80.39,235580.0,3.6915,73410.0,""26,635.70"",132920.0,900.15,,""1,683.89"",876700.0,""4,370.36"",""14,715.81"",239690000.0,174.0,61250000.0,219.22,119130000.0,316.88,20220000.0,22.715,66430.0,129.92,33060000.000000004,433.43,44870000.0,""5,35,821"",6840.0,403.0,6010000.0,133.98,46970000.0,285.09,23720000.0,""1,915.20"",152330.0"
"117,16-08-2023,2.592,142520.0,79.38,325400.0,3.6575,69280.0,""28,726.30"",43710.0,891.3,,""1,807.81"",217470.0,""4,404.33"",""14,876.47"",211580000.0,176.57,45600000.0,225.6,111540000.0,320.4,19550000.0,22.535,46540.0,128.7,24920000.0,434.86,52210000.0,""5,37,497"",6920.0,415.45,3930000.0,135.07,41360000.0,294.29,18090000.0,""1,928.30"",128610.00000000001"
"118,15-08-2023,2.659,158890.0,80.99,303210.0,3.6675,83180.0,""29,195.30"",33810.0,892.2,,""1,828.98"",196600.0,""4,437.86"",""15,037.65"",202630000.0,177.45,43370000.0,232.96,87340000.0,321.86,16800000.0,22.656,61480.0,129.78,19650000.0,439.4,67190000.0,""5,38,107"",6790.0,423.7,3360000.0,137.67,42590000.0,301.95,11550000.0,""1,935.20"",167150.0"
"119,14-08-2023,2.795,93500.0,82.51,277350.0,3.7255,73510.0,""29,426.70"",39300.0,906.8,,""1,845.51"",158110.0,""4,489.72"",""15,205.58"",219490000.0,179.46,43680000.0,239.76,98600000.0,324.04,18840000.0,22.708,53770.0,131.33,24700000.0,437.53,69030000.0,""5,43,150"",5090.0,427.78,3970000.0,140.57,47150000.0,306.19,15640000.0,""1,944.00"",120980.0"
"120,11-08-2023,2.77,163960.0,83.19,331250.0,3.719,95100.0,""29,420.80"",27710.0,914.6,,""1,848.88"",120550.0,""4,464.05"",""15,028.07"",198560000.0,177.79,52040000.0,242.65,99040000.0,321.01,24360000.0,22.743,52690.0,129.56,19590000.0,408.55,53310000.0,""5,42,900"",7430.0,421.66,3930000.0,138.41,42910000.0,301.64,14050000.0,""1,946.60"",122320.0"
"121,10-08-2023,2.763,230510.0,82.82,362190.0,3.765,81240.0,""29,449.00"",32000.0,914.8,,""1,852.46"",134210.0,""4,468.83"",""15,128.84"",205330000.0,177.97,52600000.0,245.34,109040000.0,322.93,20000000.0,22.821,75610.0,129.69,20070000.0,423.88,48880000.0,""5,43,680"",7050.0,429.98,5430000.0,138.56,54380000.0,305.74,14300000.0,""1,948.90"",168260.0"
"122,09-08-2023,2.959,312250.0,84.4,478140.0,3.7835,85710.0,""29,578.00"",49670.0,892.7,,""1,855.36"",203580.0,""4,467.71"",""15,101.71"",232480000.0,178.19,57800000.0,242.19,99980000.0,322.23,19120000.0,22.731,69550.0,129.66,23300000.0,425.54,57890000.0,""5,45,280"",7860.0,428.9,3730000.0,137.85,48580000.0,305.21,18850000.0,""1,950.60"",139260.0"
"123,08-08-2023,2.777,186800.0,82.92,424550.0,3.7665,138600.0,""29,777.40"",62570.0,904.45,,""1,856.24"",253390.0,""4,499.38"",""15,273.05"",239250000.0,179.8,67600000.0,249.7,96360000.0,326.05,22190000.0,22.807,82660.0,131.4,23490000.0,446.64,35150000.0,""5,53,101"",8080.0,438.3,3760000.0,139.94,51530000.0,312.64,15180000.0,""1,959.90"",142340.0"
"124,07-08-2023,2.725,228910.0,81.94,293040.0,3.835,70870.0,""29,204.20"",41190.0,926.9,,""1,829.11"",243920.0,""4,518.44"",""15,407.85"",228690000.0,178.85,97580000.0,251.45,111100000.0,330.11,17740000.0,23.232,62320.0,131.53,22750000.0,454.17,32220000.0,""5,51,920"",11300.0,440.76,4780000.0,142.22,71210000.0,316.56,16180000.0,""1,970.00"",104410.0"
"125,04-08-2023,2.577,104010.0,82.82,320870.0,3.8675,79910.0,""29,105.50"",31430.0,928.5,,""1,830.24"",199600.0,""4,478.03"",""15,274.92"",284840000.0,181.99,115960000.0,253.86,99540000.0,327.78,23740000.0,23.716,58390.0,128.11,26150000.0,446.8,36270000.0,""5,33,600"",7670.0,431.6,5440000.0,139.57,153130000.0,310.73,17610000.0,""1,976.10"",156420.0"
"126,03-08-2023,2.565,139150.0,81.55,402640.0,3.8995,81960.0,""29,189.30"",36080.0,921.8,,""1,835.98"",182560.0,""4,501.89"",""15,353.54"",237760000.0,191.17,52600000.0,259.32,96950000.0,326.66,17960000.0,23.697,63140.0,128.45,18990000.0,445.15,32140000.0,""5,41,000"",6780.0,431.0,6200000.0,128.91,78430000.0,313.19,15220000.0,""1,968.80"",141350.0"
"127,02-08-2023,2.477,147610.0,79.49,414830.0,3.8435,89270.0,""29,173.70"",67410.0,930.4,,""1,840.21"",272700.0,""4,513.39"",""15,370.74"",305950000.0,192.58,48900000.0,254.11,100980000.0,327.5,27430000.0,23.872,73950.0,128.38,25940000.0,442.69,52610000.0,""5,33,800"",6920.0,429.7,4880000.0,128.21,50090000.0,314.31,20220000.0,""1,975.00"",169660.0"
"128,01-08-2023,2.56,135520.0,81.37,307860.0,3.9085,109740.0,""29,712.20"",64010.00000000001,940.4,,""1,874.21"",386290.0,""4,576.73"",""15,718.01"",211400000.0,195.6,34730000.0,261.07,82500000.0,336.34,18150000.0,24.326,52950.0,131.55,23050000.0,465.07,23360000.0,""5,34,400"",7090.0,438.62,5700000.0,131.69,41360000.0,322.71,22660000.0,""1,978.80"",167760.0"
